index,sourcetype,"_time",count
aix,"aix:stream","2022-06-26T20:30:00.000-0400",2380822
aix,"aix:stream","2022-06-26T21:00:00.000-0400",3829864
aix,"aix:stream","2022-06-26T21:30:00.000-0400",2421367
aix,"aix:stream","2022-06-26T22:00:00.000-0400",7031925
aix,"aix:stream","2022-06-26T22:30:00.000-0400",6690779
aix,"aix:stream","2022-06-26T23:00:00.000-0400",6955140
aix,"aix:stream","2022-06-26T23:30:00.000-0400",6504879
aix,"aix:stream","2022-06-27T00:00:00.000-0400",15003300
aix,"aix:stream","2022-06-27T00:30:00.000-0400",13734756
aix,"aix:stream","2022-06-27T01:00:00.000-0400",8662147
aix,"aix:stream","2022-06-27T01:30:00.000-0400",5775938
aix,"aix:stream","2022-06-27T02:00:00.000-0400",6445271
aix,"aix:stream","2022-06-27T02:30:00.000-0400",5769028
aix,"aix:stream","2022-06-27T03:00:00.000-0400",8841287
aix,"aix:stream","2022-06-27T03:30:00.000-0400",6010225
aix,"aix:stream","2022-06-27T04:00:00.000-0400",10008000
aix,"aix:stream","2022-06-27T04:30:00.000-0400",8880033
aix,"aix:stream","2022-06-27T05:00:00.000-0400",9453405
aix,"aix:stream","2022-06-27T05:30:00.000-0400",6009916
aix,"aix:stream","2022-06-27T06:00:00.000-0400",2835438
aix,"aix:stream","2022-06-27T06:30:00.000-0400",2979504
aix,"aix:stream","2022-06-27T07:00:00.000-0400",2836599
aix,"aix:stream","2022-06-27T07:30:00.000-0400",2673737
aix,"aix:stream","2022-06-27T08:00:00.000-0400",2692513
aix,"aix:stream","2022-06-27T08:30:00.000-0400",2666381
aix,"aix:stream","2022-06-27T09:00:00.000-0400",2952882
aix,"aix:stream","2022-06-27T09:30:00.000-0400",2958504
aix,"aix:stream","2022-06-27T10:00:00.000-0400",2984157
aix,"aix:stream","2022-06-27T10:30:00.000-0400",2699142
aix,"aix:stream","2022-06-27T11:00:00.000-0400",3136593
aix,"aix:stream","2022-06-27T11:30:00.000-0400",2694719
aix,"aix:stream","2022-06-27T12:00:00.000-0400",2871270
aix,"aix:stream","2022-06-27T12:30:00.000-0400",2462520
aix,"aix:stream","2022-06-27T13:00:00.000-0400",2501961
aix,"aix:stream","2022-06-27T13:30:00.000-0400",2653909
aix,"aix:stream","2022-06-27T14:00:00.000-0400",2993458
aix,"aix:stream","2022-06-27T14:30:00.000-0400",2937727
aix,"aix:stream","2022-06-27T15:00:00.000-0400",2773611
aix,"aix:stream","2022-06-27T15:30:00.000-0400",2560103
aix,"aix:stream","2022-06-27T16:00:00.000-0400",2841542
aix,"aix:stream","2022-06-27T16:30:00.000-0400",2634668
aix,"aix:stream","2022-06-27T17:00:00.000-0400",4943546
aix,"aix:stream","2022-06-27T17:30:00.000-0400",2651210
aix,"aix:stream","2022-06-27T18:00:00.000-0400",2878210
aix,"aix:stream","2022-06-27T18:30:00.000-0400",2696121
aix,"aix:stream","2022-06-27T19:00:00.000-0400",2926310
aix,"aix:stream","2022-06-27T19:30:00.000-0400",2564387
aix,"aix:stream","2022-06-27T20:00:00.000-0400",2565279
aix,"aix:stream","2022-06-27T20:30:00.000-0400",2611190
aix,"aix:stream","2022-06-27T21:00:00.000-0400",3988534
aix,"aix:stream","2022-06-27T21:30:00.000-0400",2585445
aix,"aix:stream","2022-06-27T22:00:00.000-0400",3107995
aix,"aix:stream","2022-06-27T22:30:00.000-0400",2570624
aix,"aix:stream","2022-06-27T23:00:00.000-0400",3012440
aix,"aix:stream","2022-06-27T23:30:00.000-0400",2645808
